5.1                  ,3.5                  ,1.4                  ,0.2                   ,Iris-setosa
-1.1483555026058438  ,-0.11805968575547478 ,-1.3539644329349496  ,-1.3250630138453154   ,          0
-1.390542296502901   ,0.34485855575941377  ,-1.4109855467018537  ,-1.3250630138453154   ,          0
-1.5116356934514301  ,0.11339943500196947  ,-1.2969433191680453  ,-1.3250630138453154   ,          0
-1.0272621056573157  ,1.2706950387891898   ,-1.3539644329349496  ,-1.3250630138453154   ,          0
-0.5428885178632012  ,1.9650724010615215   ,-1.1829010916342366  ,-1.061465698674485    ,          0
-1.5116356934514301  ,0.8077767972743012   ,-1.3539644329349496  ,-1.1932643562599001   ,          0
-1.0272621056573157  ,0.8077767972743012   ,-1.2969433191680453  ,-1.3250630138453154   ,          0
-1.7538224873484862  ,-0.349518806512919   ,-1.3539644329349496  ,-1.3250630138453154   ,          0
-1.1483555026058438  ,0.11339943500196947  ,-1.2969433191680453  ,-1.4568616714307305   ,          0
-0.5428885178632012  ,1.502154159546634    ,-1.2969433191680453  ,-1.3250630138453154   ,          0
-1.269448899554373   ,0.8077767972743012   ,-1.2399222054011407  ,-1.3250630138453154   ,          0
-1.269448899554373   ,-0.11805968575547478 ,-1.3539644329349496  ,-1.4568616714307305   ,          0
-1.8749158842970153  ,-0.11805968575547478 ,-1.5250277742356624  ,-1.4568616714307305   ,          0
-0.05851493006908785 ,2.1965315218189656   ,-1.4680066604687583  ,-1.3250630138453154   ,          0
-0.17960832701761595 ,3.1223680048487426   ,-1.2969433191680453  ,-1.061465698674485    ,          0
-0.5428885178632012  ,1.9650724010615215   ,-1.4109855467018537  ,-1.061465698674485    ,          0
-0.9061687087087875  ,1.0392359180317456   ,-1.3539644329349496  ,-1.1932643562599001   ,          0
-0.17960832701761595 ,1.7336132803040771   ,-1.1829010916342366  ,-1.1932643562599001   ,          0
-0.9061687087087875  ,1.7336132803040771   ,-1.2969433191680453  ,-1.1932643562599001   ,          0
-0.5428885178632012  ,0.8077767972743012   ,-1.1829010916342366  ,-1.3250630138453154   ,          0
-0.9061687087087875  ,1.502154159546634    ,-1.2969433191680453  ,-1.061465698674485    ,          0
-1.5116356934514301  ,1.2706950387891898   ,-1.5820488880025667  ,-1.3250630138453154   ,          0
-0.9061687087087875  ,0.576317676516857    ,-1.1829010916342366  ,-0.9296670410890698   ,          0
-1.269448899554373   ,0.8077767972743012   ,-1.068858864100428   ,-1.3250630138453154   ,          0
-1.0272621056573157  ,-0.11805968575547478 ,-1.2399222054011407  ,-1.3250630138453154   ,          0
-1.0272621056573157  ,0.8077767972743012   ,-1.2399222054011407  ,-1.061465698674485    ,          0
-0.7850753117602585  ,1.0392359180317456   ,-1.2969433191680453  ,-1.3250630138453154   ,          0
-0.7850753117602585  ,0.8077767972743012   ,-1.3539644329349496  ,-1.3250630138453154   ,          0
-1.390542296502901   ,0.34485855575941377  ,-1.2399222054011407  ,-1.3250630138453154   ,          0
-1.269448899554373   ,0.11339943500196947  ,-1.2399222054011407  ,-1.3250630138453154   ,          0
-0.5428885178632012  ,0.8077767972743012   ,-1.2969433191680453  ,-1.061465698674485    ,          0
-0.7850753117602585  ,2.427990642576409    ,-1.2969433191680453  ,-1.4568616714307305   ,          0
-0.42179512091467314 ,2.6594497633338543   ,-1.3539644329349496  ,-1.3250630138453154   ,          0
-1.1483555026058438  ,0.11339943500196947  ,-1.2969433191680453  ,-1.4568616714307305   ,          0
-1.0272621056573157  ,0.34485855575941377  ,-1.4680066604687583  ,-1.3250630138453154   ,          0
-0.42179512091467314 ,1.0392359180317456   ,-1.4109855467018537  ,-1.3250630138453154   ,          0
-1.1483555026058438  ,0.11339943500196947  ,-1.2969433191680453  ,-1.4568616714307305   ,          0
-1.7538224873484862  ,-0.11805968575547478 ,-1.4109855467018537  ,-1.3250630138453154   ,          0
